Description,GeoName,Unit,,,,,,,,,,,,,,,,,,,,,,,,,,0
Petroleum and coal products manufacturing,Idaho,Millions of current dollars,12.3,11.9,7.5,16,7.1,6.6,4.9,4.5,7.2,5.1,5,8,8.7,11.1,60.5,86.9,26.9,36.1,47.2,18.4,20.2,19.8,19.8,5.9,15.8,
Chemical manufacturing,Idaho,Millions of current dollars,207.4,218.3,948.6,853.1,693,254.3,237.3,246,281.6,261.4,362.6,541.3,378.1,335.5,426.8,473.9,432.1,236.5,313.2,333.6,425.6,451.2,410.2,404.9,461.3,
Plastics and rubber products manufacturing,Idaho,Millions of current dollars,52.1,50.6,55.1,70.9,59,92,84.9,92.4,101.7,123.7,117.1,106.8,128,130.5,140.2,147.3,166.1,181.1,217.2,210.9,202.1,195.3,249.2,263.3,282.2,
Wholesale trade,Idaho,Millions of current dollars,1718.9,1795.1,1891.8,2021.8,2003,2012.6,2133.4,2357.7,2604,2821.4,3041,3086.6,2924,3077,3188.6,3409.8,3749.2,3965.6,4211.6,4532.5,4738.7,5100.8,5555.4,5778.3,6861.2,
Retail trade,Idaho,Millions of current dollars,2567,2837.4,2962.4,3064.5,3119.9,3287.7,3542.9,3730.5,4133.9,4524.3,4645.3,4786.1,4336,4337.8,4271.7,4486,4845.7,5020.2,5339.7,5593.2,5848.9,6112.0,6791.4,7181.2,8493.9,
Transportation and warehousing,Idaho,Millions of current dollars,870.3,969.1,1003.4,1052.6,1028.5,1041.1,1099.5,1202.2,1320.9,1441.9,1450.9,1527.4,1420.9,1501.4,1558.6,1677.3,1701.2,1802.5,1939.6,1963.3,2099.9,2267.7,2351.6,2259.1,2764.6,
Air transportation,Idaho,Millions of current dollars,61.4,62.4,62.7,65.6,53.2,55.4,67.4,86.1,101.1,91.2,109.3,99.2,102.1,114.1,130,138.1,130.8,137.7,176.8,207.6,251.7,286.1,269,99.2,166.5,
Rail transportation,Idaho,Millions of current dollars,178.9,184.6,180.1,182.6,169.7,161.7,175,200.2,231,262,263.5,315,255.8,278.2,278.3,329.3,340.5,361.8,364.7,332.2,349.4,365.5,355.4,346.1,372.7,
Water transportation,Idaho,Millions of current dollars,2.5,2.5,3.5,3.8,2.9,0.9,1,0.4,0.4,0.8,0.9,1.2,0.4,0.4,0.8,1.6,5.1,5.1,6.7,5.4,7.4,8.9,9.9,7.4,7.3,
Truck transportation,Idaho,Millions of current dollars,417.9,472.1,508.4,542.4,535.2,542,563,598.5,646.9,707.3,705.6,694.6,658.3,686.2,728.1,777.8,792.4,863.7,928.7,922.1,970.2,1019.4,1056.5,1082.4,1199.4,
Transit and ground passenger transportation,Idaho,Millions of current dollars,31.1,34.7,36.7,39.9,42.7,45.6,49.8,51.7,52.4,59.5,64,71,74.7,77.1,76.1,81.1,78.5,86,90.5,90.3,77.9,82.5,91.7,76.1,85.4,
Pipeline transportation,Idaho,Millions of current dollars,5.9,12.6,10.2,7.1,8.8,7.3,8,9.1,10.2,11.4,12.9,15,15.1,17.7,15,19.6,17.5,12.2,11.1,12.9,11.6,17.8,13.7,13.1,13.4,
Other transportation and support activities,Idaho,Millions of current dollars,126.4,141.3,143.8,160.3,161.9,172.6,173.4,190.2,206.2,226.7,216.8,241,223.4,229.7,235.2,233.8,243.5,247.5,274.7,293.4,323.1,359.1,417.6,498.6,774.5,
Warehousing and storage,Idaho,Millions of current dollars,46.3,59,58.1,50.9,54.1,55.6,61.7,66,72.7,83,78,90.5,91.3,98,95.1,95.9,92.8,88.4,86.4,99.3,108.6,128.4,137.8,136.2,145.3,
Information,Idaho,Millions of current dollars,647.8,716,739.5,730,778.3,859.4,920.3,1176,1186.2,1233.4,1329.3,1483.2,1423.7,1414.7,1390.5,1357,1468.2,1419.2,1491.3,1517.7,1565.5,1558.6,1724.2,1611.9,1960.0,
Publishing industries (except Internet),Idaho,Millions of current dollars,161.8,170.1,202.2,169.6,181.1,218.9,245.3,286.1,341.1,298.3,343,352.9,325.3,322.3,323.4,321.3,376.1,306.6,298.8,300,307.3,306.1,328,422,554.1,
Motion picture and sound recording industries,Idaho,Millions of current dollars,15.5,26.4,19.9,20.9,31.8,34,25.7,136.5,28.7,41.9,40.5,44,48.7,42.9,37.8,39.5,41.3,41.9,43.6,42.7,44.7,46.1,44.9,32.1,54.7,
Broadcasting (except Internet) and telecommunications,Idaho,Millions of current dollars,435.7,479.2,485.4,519.6,532.9,541.7,573.2,663.9,721.7,753.3,790.5,826.6,782,743.6,703.2,676.7,717.5,706.5,748.5,825.7,837.9,846.3,910.3,747.4,827.2,
"Data processing, hosting, and other information services",Idaho,Millions of current dollars,34.8,40.3,32.1,19.9,32.5,64.8,76.1,89.4,94.7,139.9,155.3,259.6,267.6,305.8,326.1,319.6,333.4,364.3,400.4,349.4,375.6,360.1,441.1,410.3,524.1,
"Finance, insurance, real estate, rental, and leasing",Idaho,Millions of current dollars,4509.2,4832.6,5268.7,5675.1,6074,6364.3,6757.3,7237.3,8473.6,9066.6,9849.1,10151.1,9898.4,9888.7,10035.7,10558.2,11248.4,11753.9,11776.3,12271.3,12999.7,14420.5,15385.7,16450.4,17993.2,
Finance and insurance,Idaho,Millions of current dollars,1225.4,1333,1381,1497.2,1498.1,1619.4,1689.2,1902,2142.1,2436.6,2584.5,2319,2122.6,2092.1,2238.9,2404.3,2439.6,2749.6,2888.2,3023.8,3285.8,3706.7,3911.4,4599.8,5136.9,
"Monetary Authorities- central bank, credit intermediation, and related services",Idaho,Millions of current dollars,655.8,702.9,712.7,749.4,733.9,813.1,825.6,984.3,1057.2,1280,1385.3,1211.7,979.7,897.9,990.2,1095.2,1198.4,1300.4,1368,1452.8,1577.3,1711.1,1846.9,2237.5,2564.8,
