Description,GeoName,Unit,,,,,,,,,,,,,,,,,,,,,,,,,,0
"Securities, commodity contracts, and other financial investments and related activities",Montana,Millions of current dollars,86.8,90.3,90.8,103.2,120.6,114.8,106.9,111,139.8,151.2,135.4,75.8,144.1,152.8,137.7,170,196.2,174.1,182.6,200.4,211.4,270.8,291.6,267.4,344.6,
Insurance carriers and related activities,Montana,Millions of current dollars,306.1,326,332.5,370.9,382.4,428.1,459.7,492.7,523.9,558.5,585.3,584.2,599.7,615.1,656.5,629.9,641.2,741,768.9,818,835.4,898.9,876,906.9,936.2,
"Funds, trusts, and other financial vehicles",Montana,Millions of current dollars,0.3,0.4,0.5,0.6,2.8,2.7,5.5,8.3,19.8,16.8,48.7,46.5,16.6,20,29.5,8.9,5.1,7,2.8,3.6,3.9,3.4,2.9,2.9,4.8,
Real estate and rental and leasing,Montana,Millions of current dollars,2181.7,2330.3,2551.3,2722.6,3022.2,3131.7,3181.4,3534,4080.7,4348.7,4650.1,4926.2,4904,5306.8,5848.9,5702.3,6065.8,6232.9,6708.1,6467.8,6937.7,6940.1,7397.2,7594.2,8094.1,
Real estate,Montana,Millions of current dollars,1982,2047.7,2226.2,2365.1,2617.8,2724,2766.2,3029.9,3506.6,3653.7,4018.1,4323,4391.1,4809.2,5344,5219.8,5569.3,5752.2,5957.3,5809.6,6313.8,6480.7,6831,7019.3,7362.2,
Rental and leasing services and lessors of nonfinancial intangible assets,Montana,Millions of current dollars,199.7,282.5,325.1,357.5,404.4,407.7,415.2,504.1,574.1,695.1,632,603.2,512.8,497.6,504.8,482.5,496.5,480.8,750.8,658.1,623.9,459.3,566.2,574.8,732.0,
Professional and business services,Montana,Millions of current dollars,1171.4,1225.5,1264.1,1372.8,1510.5,1638.6,1744.2,1821.5,1980.4,2189.7,2468.8,2693.7,2632.8,2791.4,2964.7,3222,3087.6,3208.1,3386.2,3441.4,3645.6,3841.8,4099.5,4352.2,5053.2,
"Professional, scientific, and technical services",Montana,Millions of current dollars,767.9,807.3,819.8,894.7,996.4,1100.4,1151.8,1201.3,1302.7,1415,1562.8,1734,1678.3,1759,1857.3,2042.7,1980.8,2085.2,2203.4,2271.4,2402.1,2523.6,2721.6,2921.8,3302.2,
Legal services,Montana,Millions of current dollars,163.9,190.3,187,189,200.1,215.8,232.2,255.4,269.1,291.5,320,363.8,341.6,342.8,347.7,342.1,335.9,357.2,398.9,397,418.3,411.8,438.9,458,486.9,
Computer systems design and related services,Montana,Millions of current dollars,52.8,58.8,67.3,103.6,135.5,137.9,155.5,149,174.1,194.8,213,240.2,267.2,273.4,313,420.1,336.6,355.7,374.2,426.4,464.7,516.7,522.2,618.6,680.0,
"Miscellaneous professional, scientific, and technical services",Montana,Millions of current dollars,551.2,558.2,565.5,602,660.8,746.7,764.1,796.9,859.6,928.7,1029.8,1130,1069.5,1142.8,1196.6,1280.6,1308.4,1372.2,1430.3,1447.9,1519,1595.1,1760.5,1845.2,2135.3,
Management of companies and enterprises,Montana,Millions of current dollars,51.6,63.2,58,67.4,70.2,73,75.2,65.4,69.8,80.6,108.4,130.6,138.1,150,176.8,201.6,207,199.2,217.7,215.9,222.1,227.2,236.3,248.8,310.6,
Administrative and support and waste management and remediation services,Montana,Millions of current dollars,351.8,355,386.3,410.7,443.9,465.2,517.2,554.7,607.9,694.1,797.6,829.1,816.5,882.4,930.6,977.7,899.8,923.7,965.1,954.1,1021.4,1091.0,1141.6,1181.6,1440.5,
Administrative and support services,Montana,Millions of current dollars,316.6,315.2,341.3,364.7,393.2,409.6,446,488.7,539,628,719.6,750.9,732.6,783.5,834.7,876.4,800.1,813,844.1,837.7,895.1,956.3,997.3,1029.5,1274.7,
Waste management and remediation services,Montana,Millions of current dollars,35.2,39.8,45,46,50.7,55.6,71.3,66.1,69,66.2,77.9,78.2,83.9,98.9,95.9,101.3,99.7,110.8,121,116.4,126.3,134.7,144.4,152.1,165.8,
"Educational services, health care, and social assistance",Montana,Millions of current dollars,1608,1723.4,1806,1911.6,2049.1,2244.5,2369.1,2547,2706.6,2921.5,3063.9,3372.7,3630.9,3758.7,3908.8,4060.3,4233,4356,4656.3,4919.9,5270.4,5421.1,5715.6,5869.4,6347.8,
Educational services,Montana,Millions of current dollars,74.5,77,88,91.1,107.4,110.9,116.8,131.1,134.2,154,160.7,171.5,189.2,195.2,215.7,220.4,229.1,240.4,246.4,259.3,267.6,279.7,291,265.3,305.3,
Health care and social assistance,Montana,Millions of current dollars,1533.5,1646.4,1718,1820.5,1941.6,2133.6,2252.4,2415.9,2572.4,2767.5,2903.2,3201.2,3441.8,3563.5,3693.2,3839.9,4003.9,4115.6,4409.9,4660.6,5002.8,5141.4,5424.5,5604.1,6042.6,
Ambulatory health care services,Montana,Millions of current dollars,672.1,712.8,731.4,765.2,783.3,852.2,892,958.5,1009.8,1076.5,1198.5,1301.3,1367.3,1414.6,1481.6,1512.9,1548.3,1577,1674.8,1811,1941.6,1965.5,2087.2,2105.5,2282.0,
Hospitals,Montana,Millions of current dollars,594.6,641.8,685.8,733.4,797.8,887.9,951.9,1019.2,1095.7,1203.5,1176.3,1328.8,1470.2,1511.7,1580,1659.4,1766.2,1830.1,2005.3,2094.2,2265.2,2365.8,2495,2626.1,2859.9,
Nursing and residential care facilities,Montana,Millions of current dollars,154.9,166.1,164.9,173.6,191.3,210.8,219,226.1,238.9,250.7,284,314.4,351.9,383,385.3,414.9,435.4,451.3,462,473,491.6,494.1,505.5,520.4,526.8,
Social assistance,Montana,Millions of current dollars,111.8,125.6,135.8,148.4,169.2,182.8,189.5,212.1,228,236.7,244.3,256.7,252.5,254.2,246.3,252.6,254,257.2,267.8,282.4,304.4,316.1,336.9,352.1,373.9,
"Arts, entertainment, recreation, accommodation, and food services",Montana,Millions of current dollars,980.4,1035.6,1059.9,1138.9,1124.6,1221.5,1305.6,1390.6,1425.1,1554.8,1652.5,1657,1655.3,1665,1757,1904.9,2019,2168.7,2317.7,2388.4,2469.3,2589.9,2756.1,2511.4,3313.4,
"Arts, entertainment, and recreation",Montana,Millions of current dollars,296.5,290.9,268.4,290.3,278,305.3,340.6,351.9,377.1,423.7,463.4,476.9,479.1,468.9,479.8,489.2,499.8,556.4,562.3,586.5,629,653.2,671,591.3,779.0,
"Performing arts, spectator sports, museums, and related activities",Montana,Millions of current dollars,63.1,68.1,72.2,74,71.3,79.8,88.5,91.1,97.4,112.8,118.2,124.1,127.7,107.6,120.6,126.5,131.7,146.1,143.2,150.7,173.7,162.1,172,124.5,212.7,
"Amusement, gambling, and recreation industries",Montana,Millions of current dollars,233.4,222.8,196.2,216.3,206.7,225.5,252.1,260.7,279.6,310.9,345.2,352.8,351.5,361.3,359.1,362.7,368.1,410.3,419.1,435.9,455.4,491.1,499,466.8,566.3,
Accommodation and food services,Montana,Millions of current dollars,683.8,744.7,791.4,848.7,846.6,916.2,965,1038.8,1048.1,1131.1,1189.1,1180.1,1176.1,1196,1277.2,1415.7,1519.2,1612.3,1755.4,1801.9,1840.2,1936.7,2085.2,1920.2,2534.4,
