Description,GeoName,Unit,,,,,,,,,,,,,,,,,,,,,,,,,,0
Professional and business services,New Jersey,Millions of current dollars,37773.6,41020.7,43905.6,48039.1,49568.2,51696.7,52739.7,55967.9,59671.2,63067.2,68218.1,73079.5,70985.1,71740.9,75330.6,80858.8,83312.4,85718.2,90873.4,92776.1,97198.9,100750.2,105051.1,104259,114115.4,
"Professional, scientific, and technical services",New Jersey,Millions of current dollars,23767.6,25773.4,27394.8,29343.3,30398.3,31393.3,31356.6,33244.8,35190.3,36814.1,40443.4,44178.5,42373.5,42316,44903.1,48238.4,48467.8,50160.2,53816.8,54673.1,55705.3,58521.5,60628.7,61091.7,66734.3,
Legal services,New Jersey,Millions of current dollars,3412.1,3577.5,3692.4,4027.9,4239.1,4540.5,5042.4,5463.7,6146.7,6484.2,6732.2,7202.3,6469.6,6196.3,6432.6,6391.7,6495.4,6616.3,7016.9,7463.3,7701.2,7991.8,8307,7808,8695.8,
Computer systems design and related services,New Jersey,Millions of current dollars,4874,5759,6255.2,6203.3,6905.4,6736,6025.7,5626.1,5951.1,6715.4,8035.4,8847.3,8818.2,8774.3,9768.5,10524.3,11234.8,11657.5,11511.7,12161.5,11958.1,12735.6,12993.8,12423.6,13443.8,
"Miscellaneous professional, scientific, and technical services",New Jersey,Millions of current dollars,15481.5,16436.8,17447.2,19112,19253.8,20116.8,20288.4,22154.9,23092.5,23614.5,25675.9,28129,27085.7,27345.4,28701.9,31322.4,30737.6,31886.3,35288.2,35048.3,36046,37794.1,39327.9,40860.1,44594.7,
Management of companies and enterprises,New Jersey,Millions of current dollars,5520.1,6358.9,6928.1,7871.4,7898.6,8419.4,8866.7,9207.4,9974.2,11458.6,12145.7,12707.8,13145,13493.9,14476.5,15808.5,17052.3,16083.4,16897.7,17076.3,18360.2,18941.6,20028.5,20353.5,20519.2,
Administrative and support and waste management and remediation services,New Jersey,Millions of current dollars,8485.9,8888.5,9582.8,10824.4,11271.3,11884.1,12516.4,13515.7,14506.8,14794.5,15628.9,16193.3,15466.6,15931,15951,16811.9,17792.3,19474.6,20158.8,21026.7,23133.5,23287.2,24393.9,22813.8,26862.0,
Administrative and support services,New Jersey,Millions of current dollars,7596.3,7916.1,8487.6,9576.2,9896.9,10415.3,10986.7,11878,12972.2,13352,14199.4,14671.3,13816.8,13962.1,14177.1,14919,15974.7,17666,18387.1,19250.6,21141.6,21171.8,22265.2,20720.1,24520.8,
Waste management and remediation services,New Jersey,Millions of current dollars,889.6,972.4,1095.1,1248.2,1374.4,1468.7,1529.8,1637.7,1534.6,1442.5,1429.5,1522,1649.8,1968.9,1773.9,1892.9,1817.6,1808.7,1771.7,1776.1,1991.8,2115.3,2128.7,2093.7,2341.1,
"Educational services, health care, and social assistance",New Jersey,Millions of current dollars,20615,21642.5,22896,24830.1,26791.6,29000.2,30757.4,32691.2,34179.9,36088.6,37592.1,40537.7,43043.8,44113.5,45389.1,47104.1,48344.1,49780.8,51839.5,53902.9,55253.9,57393.2,60550.3,58906.2,63554.0,
Educational services,New Jersey,Millions of current dollars,2319.4,2428.7,2700,2942.1,3756.2,3941.3,4293.2,4236.4,4249.8,4556.5,4858.4,5176.4,5804.9,6076.5,6267.4,6529.3,6725.9,7020.2,7167.3,7581.5,7572.7,7892.9,8246.7,7380,7897.3,
Health care and social assistance,New Jersey,Millions of current dollars,18295.6,19213.8,20195.9,21888,23035.3,25058.8,26464.2,28454.8,29930.1,31532.1,32733.7,35361.4,37238.9,38037,39121.8,40574.8,41618.2,42760.6,44672.2,46321.4,47681.2,49500.3,52303.6,51526.2,55656.8,
Ambulatory health care services,New Jersey,Millions of current dollars,9107.2,9453.8,9817.8,10759.3,11356.3,12252.1,12715.7,13827.2,14652.3,15450.5,16063.1,17528.2,18509.7,19106.2,19890.8,20525,21466.1,22044.3,22962.5,23929.6,24796.2,25529.5,27190.6,25429.4,28510.2,
