Description,GeoName,Unit,,,,,,,,,,,,,,,,,,,,,,,,,,0
Legal services,District of Columbia,Millions of current dollars,4236.7,4773.1,5230.8,5755.7,6316.6,6554.4,7303,8316,8358.8,8934.2,10168,11769.9,10542.4,10032.5,10640.8,10367.3,10277.9,10686.3,11478.9,12424.5,12163.3,12165.0,11806.2,11578.6,12527.0,
Computer systems design and related services,District of Columbia,Millions of current dollars,398.5,441.7,585,588.3,667.9,857.8,1047.8,1246.5,1526.7,1705.2,1721.6,1921.9,2203.1,2416,2639.6,2781.7,2709.7,2895.3,3115.4,3250.2,3421,3627.1,3717.8,4138.3,4059.4,
"Miscellaneous professional, scientific, and technical services",District of Columbia,Millions of current dollars,3940.2,4428.7,4758.1,4957.9,5453.1,6003.5,6174.5,6862.9,7358.4,7864.1,8253.8,8824.1,8682.8,9395.8,9712.6,10661.3,10852.6,11252.5,11603.9,12062.8,12509.7,13199.6,13712.5,14126.1,15239.1,
Management of companies and enterprises,District of Columbia,Millions of current dollars,235.3,290.9,299.1,432.1,424,399.4,295.2,290.6,327.2,384.3,485.2,440,463.5,593,541.3,614.7,586.5,649.9,812.8,701.9,771.8,835.7,890.6,1022.6,1011.4,
Administrative and support and waste management and remediation services,District of Columbia,Millions of current dollars,1112.8,1174.7,1273.2,1524.1,1617.4,1640.8,1810.8,1925.8,2177.8,2315.3,2494.7,2649.1,2549.3,2664.8,2983.7,3025.6,3104.3,3233.4,3392.5,3366.6,3488.6,3483.2,3633.9,3556.7,3856.6,
Administrative and support services,District of Columbia,Millions of current dollars,1085.3,1146.9,1245.1,1496.2,1591.1,1604,1761.5,1887.5,2139.6,2282.3,2464.5,2618,2517.9,2615.3,2930,2986.9,3069.4,3196.6,3361.9,3325.2,3442.5,3438.0,3584,3498.6,3788.6,
Waste management and remediation services,District of Columbia,Millions of current dollars,27.5,27.8,28,27.8,26.3,36.8,49.3,38.3,38.2,33,30.2,31.2,31.3,49.4,53.7,38.7,35,36.7,30.5,41.4,46.1,45.1,49.9,58.1,68.0,
"Educational services, health care, and social assistance",District of Columbia,Millions of current dollars,3914.5,4095.3,4316.2,4484.3,4827.6,5177.3,5659.7,6122.9,6244.8,6549,6950.5,7543,8171.4,8583.1,8922.3,9034.2,9489.8,9981.1,10371.2,10846.3,10933,11347.8,11680.5,11441.5,11858.3,
Educational services,District of Columbia,Millions of current dollars,1737,1878.6,1974.4,1949.6,1929.1,2051.7,2346.6,2607.9,2625.7,2760.3,2858.6,3183,3572.4,3687.9,3807.7,3867.4,4202.1,4377,4486.4,4702.5,4626.2,4812.9,4923.7,4647.2,4640.7,
Health care and social assistance,District of Columbia,Millions of current dollars,2177.5,2216.7,2341.8,2534.7,2898.5,3125.6,3313.1,3515.1,3619.1,3788.7,4092,4360.1,4599,4895.1,5114.6,5166.8,5287.7,5604,5884.8,6143.8,6306.8,6534.9,6756.8,6794.2,7217.6,
Ambulatory health care services,District of Columbia,Millions of current dollars,616.8,632.7,653,724.1,867.1,916.5,933.8,956.9,991.7,1032.3,1142.8,1224,1295.1,1373.3,1504.3,1502.8,1401.2,1506.9,1629.4,1802.3,1883.5,1999.4,2106.1,2059.5,2580.6,
Hospitals,District of Columbia,Millions of current dollars,1135.1,1129.9,1172.5,1241.1,1409.3,1514.1,1599.7,1695.2,1759.4,1879,2012.7,2185.2,2331.7,2491.1,2581.3,2618.8,2784.1,2955.7,3111.3,3193.3,3259.1,3288.0,3340.6,3388.2,3193.6,
Nursing and residential care facilities,District of Columbia,Millions of current dollars,184.6,188.5,202.6,219.7,224.7,247.7,275.4,289.1,289.4,279.9,287,299.1,331.5,373.4,366.1,388.1,386.3,402.3,382.7,372,389.1,407.9,417.8,444,470.6,
